time	V(vdc,COM)*I(RL)
4.233004075339261e-02	5.510327e-19
4.235404075339264e-02	6.499147e-19
4.237804075339266e-02	6.478726e-19
4.240304075339268e-02	5.445689e-19
4.242904075339271e-02	3.256437e-19
4.245704075339274e-02	1.528623e-19
4.249004075339277e-02	5.659735e-20
4.253304075339281e-02	1.027934e-20
4.257404075339286e-02	3.542550e-21
4.259904075339288e-02	1.512212e-21
4.261904075339290e-02	5.481548e-22
4.263604075339292e-02	2.162885e-22
4.265204075339293e-02	1.803003e-22
4.266704075339295e-02	1.589566e-22
4.268104075339296e-02	1.479028e-22
4.269504075339298e-02	1.444639e-22
4.270904075339299e-02	1.484625e-22
4.272304075339300e-02	1.604766e-22
4.273704075339302e-02	1.819522e-22
4.275204075339303e-02	2.183791e-22
4.276704075339305e-02	5.473294e-22
4.278404075339307e-02	1.477311e-21
4.280304075339308e-02	2.161587e-21
4.282504075339311e-02	5.286673e-21
4.285204075339313e-02	2.032925e-20
4.289604075339318e-02	1.906029e-19
4.294004075339322e-02	1.984974e-18
4.297904075339326e-02	1.238874e-17
4.298904075339327e-02	1.874625e-17
4.302104075339330e-02	5.982307e-17
4.305204075339333e-02	1.365380e-16
4.308204075339336e-02	2.190014e-16
4.311204075339339e-02	2.519118e-16
4.314304075339342e-02	2.060688e-16
4.317504075339346e-02	1.192916e-16
4.321104075339349e-02	4.595373e-17
4.325504075339354e-02	1.026942e-17
4.329804075339358e-02	2.111542e-18
4.334004075339362e-02	4.960786e-19
4.337004075339365e-02	2.168170e-19
4.339604075339368e-02	1.238786e-19
4.341904075339370e-02	9.218189e-20
4.344104075339372e-02	8.020225e-20
4.346304075339374e-02	8.269277e-20
4.348504075339377e-02	1.089605e-19
4.350804075339379e-02	1.555205e-19
4.353304075339381e-02	3.566477e-19
4.356104075339384e-02	9.027950e-19
4.359504075339388e-02	3.940688e-18
4.363904075339392e-02	3.381025e-17
4.368304075339396e-02	3.080655e-16
4.372904075339401e-02	2.483880e-15
4.376704075339405e-02	9.699672e-15
4.380204075339408e-02	2.292980e-14
4.383604075339412e-02	3.480485e-14
4.387004075339415e-02	3.434477e-14
4.390504075339419e-02	2.206390e-14
4.394404075339423e-02	8.633795e-15
4.398904075339427e-02	1.913035e-15
4.401304075339429e-02	7.708873e-16
4.405604075339434e-02	1.481422e-16
4.409904075339438e-02	3.420626e-17
4.413204075339441e-02	1.451257e-17
4.416104075339444e-02	8.794758e-18
4.418804075339447e-02	7.037573e-18
4.421504075339450e-02	7.487700e-18
4.424204075339452e-02	1.031189e-17
4.427004075339455e-02	1.889151e-17
4.430204075339458e-02	5.141571e-17
